Car_ID,Brand,Model,Year,Engine_Size,Cylinders,Transmission,Fuel_Type,Mileage,Horsepower,Doors,Weight,Color,Price
8417,Mercedes,E-Class,1999,5.1,4,Automatic,Hybrid,11.2,146,3,2487,Red,46264
8418,Honda,Fit,2015,2.6,6,Manual,Hybrid,12.0,263,4,1456,White,46318
8419,Mercedes,E-Class,2025,2.2,12,Automatic,Diesel,11.3,185,3,916,Yellow,70939
8420,Toyota,Corolla,2014,2.1,8,Automatic,Electric,7.7,634,3,3170,Black,114486
8421,BMW,X3,2021,2.9,12,Manual,Hybrid,14.9,239,2,2918,Red,66535
8422,Ford,Mustang,2018,1.7,6,Automatic,Petrol,23.1,603,5,3143,Green,71444
8423,Tesla,Model S,2012,3.1,10,Manual,Petrol,19.2,379,5,3203,White,92602
8424,Honda,Fit,2009,1.9,12,Automatic,Electric,8.3,95,4,821,Blue,34309
8425,Tesla,Model 3,1999,1.7,12,Manual,Electric,10.0,121,4,1933,Black,37402
8426,Toyota,Camry,1994,2.1,10,Manual,Hybrid,6.6,266,3,3464,Yellow,32661
8427,Honda,Civic,2023,4.0,5,Automatic,Hybrid,7.7,94,4,2277,Red,34968
8428,Honda,CR-V,2001,3.9,5,Automatic,Electric,19.8,278,3,2048,Blue,55802
8429,Ford,Mustang,2004,1.1,4,Automatic,Electric,13.7,90,2,1073,Blue,25603
8430,Honda,CR-V,2015,1.8,8,Manual,Petrol,8.6,229,4,2441,Blue,42129
8431,Ford,Fusion,1993,6.3,3,Automatic,Diesel,14.4,413,5,1412,Black,61967
8432,Mercedes,E-Class,1995,4.4,4,Automatic,Petrol,22.5,235,2,1861,White,62673
8433,Ford,Fusion,2001,5.0,10,Manual,Electric,17.2,396,4,1892,Blue,60004
8434,BMW,3 Series,2008,4.8,3,Manual,Hybrid,16.1,544,2,1283,Silver,116845
8435,Tesla,Model 3,2017,3.6,10,Manual,Petrol,12.4,280,3,1858,Blue,72473
8436,Toyota,Prius,2020,6.1,3,Automatic,Electric,10.8,400,3,1848,Black,92566
8437,Toyota,Prius,2005,3.1,5,Automatic,Petrol,13.6,488,3,1757,Silver,57455
8438,BMW,X3,2013,2.9,12,Manual,Hybrid,13.7,101,4,2885,Green,50416
8439,Mercedes,GLA,1997,2.7,4,Automatic,Petrol,14.4,510,4,1378,Green,98466
8440,Toyota,Camry,2016,1.8,3,Manual,Electric,8.1,471,3,1581,Red,87788
8441,Ford,Fusion,2014,3.1,4,Automatic,Hybrid,14.6,463,3,2228,Green,59099
8442,BMW,X5,2019,2.0,5,Manual,Electric,19.2,616,3,2670,Yellow,131578
8443,BMW,3 Series,2018,4.6,6,Automatic,Petrol,6.5,457,3,2081,Yellow,118741
8444,Ford,Escape,2015,3.1,5,Manual,Electric,19.1,557,4,3088,Blue,93765
8445,Toyota,Camry,2021,4.0,4,Manual,Petrol,13.9,368,2,3034,Black,56043
8446,BMW,5 Series,2008,5.9,10,Automatic,Hybrid,23.1,425,5,3165,Black,99394
8447,BMW,X3,2008,2.5,6,Automatic,Diesel,5.3,546,4,2023,Red,99196
8448,BMW,5 Series,2024,1.7,12,Manual,Diesel,12.3,583,2,3060,Silver,108223
8449,Mercedes,C-Class,2023,5.5,5,Manual,Electric,19.7,411,3,1593,White,134038
8450,Honda,Civic,2023,4.3,5,Automatic,Petrol,24.5,305,5,1032,Silver,49903
8451,BMW,X3,1995,1.7,6,Manual,Diesel,12.3,460,3,1408,Black,86776
8452,BMW,X3,1990,4.8,3,Manual,Petrol,8.9,628,4,1560,Silver,99436
8453,BMW,5 Series,1997,5.6,12,Manual,Hybrid,6.2,213,3,1918,Red,64115
8454,Toyota,Camry,2002,5.2,10,Automatic,Petrol,9.9,591,4,2073,Blue,78854
8455,Ford,Focus,2021,5.1,5,Manual,Petrol,5.4,68,2,2008,Black,36761
8456,Tesla,Model X,2011,2.0,4,Manual,Petrol,18.3,174,4,3183,Green,60924
8457,Mercedes,GLA,2024,2.3,5,Manual,Electric,19.4,394,3,821,Red,127042
8458,Toyota,Prius,2012,2.2,12,Manual,Electric,10.3,152,5,1512,Silver,38785
8459,BMW,5 Series,2004,3.7,8,Automatic,Diesel,13.2,490,3,983,Blue,92361
8460,Toyota,Camry,2012,3.0,3,Manual,Petrol,8.2,78,5,849,Red,29389
8461,Toyota,Corolla,2025,3.2,8,Manual,Diesel,14.5,434,5,1464,Silver,78342
8462,Mercedes,C-Class,2007,5.6,3,Automatic,Diesel,22.4,613,3,3001,Yellow,112529
8463,Mercedes,C-Class,2020,6.4,5,Automatic,Diesel,13.1,287,4,3257,White,97548
8464,Honda,Accord,1994,1.5,5,Automatic,Hybrid,18.7,446,3,1548,White,52060
8465,BMW,X3,2010,3.6,8,Automatic,Diesel,10.8,570,4,2230,Green,114459
8466,Mercedes,E-Class,2015,5.6,5,Automatic,Petrol,12.2,696,5,3448,Red,134085
8467,Ford,Mustang,2010,4.5,3,Automatic,Electric,6.0,660,3,2469,Silver,109558
8468,BMW,X5,2000,1.2,10,Manual,Diesel,15.4,558,3,1567,Red,92428
8469,Toyota,Prius,2019,4.7,4,Manual,Petrol,19.2,61,2,1051,Yellow,33820
8470,Ford,Fusion,2005,3.0,12,Manual,Hybrid,9.4,285,3,1979,Green,50295
8471,Ford,Fusion,2017,5.7,3,Automatic,Electric,12.6,90,2,1558,Yellow,47880
8472,Tesla,Model X,1994,2.1,10,Manual,Petrol,6.0,524,3,1947,Green,87420
8473,Mercedes,GLA,2018,3.5,6,Manual,Diesel,9.5,226,5,3101,Black,79862
8474,Honda,CR-V,2016,2.0,10,Manual,Electric,5.8,616,4,1911,Red,110437
8475,Toyota,Camry,1994,4.2,8,Manual,Diesel,5.3,623,4,1340,Silver,64291
8476,Mercedes,E-Class,2012,6.3,4,Manual,Diesel,23.2,189,2,1433,Green,74955
8477,Honda,Civic,2016,2.7,12,Automatic,Diesel,5.0,576,5,3249,Green,85322
8478,Toyota,Camry,2010,1.6,6,Manual,Petrol,24.9,542,2,1934,Black,78138
8479,Ford,Mustang,2009,3.0,8,Manual,Petrol,16.5,546,5,921,Blue,63592
8480,BMW,5 Series,1990,5.7,6,Manual,Petrol,20.8,128,2,2941,White,38100
8481,BMW,X3,2010,1.3,8,Automatic,Diesel,16.2,327,2,1456,Blue,71056
8482,Tesla,Model S,1992,6.1,3,Manual,Electric,15.7,163,5,1889,Yellow,57595
8483,Toyota,Camry,2017,5.6,8,Manual,Electric,15.1,555,2,1285,Blue,87528
8484,Mercedes,GLA,2016,4.2,6,Manual,Petrol,22.9,461,3,2342,Green,110499
8485,Tesla,Model Y,2017,3.6,8,Manual,Diesel,9.3,247,4,1059,Blue,70306
8486,Ford,Mustang,2011,5.6,3,Automatic,Electric,14.5,118,4,1997,Silver,48066
8487,Honda,Accord,2022,2.6,3,Automatic,Diesel,18.2,160,3,1525,Green,43475
8488,BMW,X5,1993,2.7,10,Automatic,Diesel,23.3,484,2,3247,Blue,79953
8489,Tesla,Model X,2011,1.5,3,Automatic,Electric,11.9,439,3,1677,Blue,97358
8490,BMW,X5,1994,5.5,10,Automatic,Electric,15.8,249,3,3330,Yellow,73430
8491,Tesla,Model S,2018,4.3,4,Automatic,Diesel,17.5,360,3,3299,Silver,81290
8492,Honda,Fit,2018,6.5,10,Automatic,Hybrid,17.9,136,3,1644,Green,38999
8493,Toyota,RAV4,2007,4.8,8,Automatic,Electric,10.3,545,5,3112,Blue,90773
8494,Tesla,Model Y,2006,1.9,4,Automatic,Petrol,20.9,67,2,2557,White,36665
8495,Ford,Escape,1990,6.3,6,Automatic,Diesel,17.6,292,5,2330,Yellow,37640
8496,Tesla,Model X,2022,3.4,4,Automatic,Electric,21.3,554,5,3337,Red,152010
8497,Mercedes,GLA,2021,2.2,8,Manual,Electric,16.7,628,5,1260,Green,149743
8498,Tesla,Model S,2017,2.0,8,Manual,Electric,17.1,94,5,2712,White,59471
8499,Toyota,Prius,1996,3.7,4,Automatic,Hybrid,15.5,404,3,3138,Yellow,52722
8500,Ford,Fusion,1990,4.0,10,Manual,Electric,24.6,457,4,886,Silver,77487
8501,Ford,Mustang,2013,1.7,6,Automatic,Electric,13.6,480,3,1096,Blue,75020
8502,Mercedes,GLE,2008,6.5,6,Manual,Hybrid,18.5,410,3,3273,Black,84277
8503,Mercedes,GLE,2009,5.9,4,Automatic,Diesel,15.7,388,5,1285,White,83702
8504,BMW,3 Series,2024,3.8,4,Manual,Electric,21.6,508,2,1119,Green,123010
8505,Toyota,RAV4,2023,3.5,6,Manual,Electric,8.5,600,4,1236,Blue,93739
8506,Toyota,Prius,2025,3.7,8,Manual,Petrol,13.6,180,2,1368,White,48868
8507,Tesla,Model X,2011,2.4,3,Manual,Hybrid,21.2,413,4,1336,Green,81292
8508,BMW,3 Series,2016,1.6,5,Automatic,Diesel,20.4,123,5,1589,Black,46004
8509,Tesla,Model S,2019,3.2,12,Automatic,Petrol,13.0,497,5,2870,Yellow,116651
8510,Tesla,Model X,2002,5.2,4,Automatic,Petrol,7.1,424,2,1797,Green,86390
8511,Mercedes,C-Class,2000,1.7,12,Automatic,Electric,15.7,52,4,3037,Blue,34667
8512,Toyota,RAV4,2009,3.5,8,Manual,Petrol,5.8,655,3,1743,Yellow,97901
8513,BMW,X3,2014,3.0,6,Automatic,Hybrid,10.3,167,5,2548,Green,51387
8514,Mercedes,E-Class,1996,5.7,12,Manual,Diesel,8.0,82,3,1940,Green,37765
8515,Tesla,Model Y,2016,4.3,10,Automatic,Electric,8.6,642,4,3010,Green,165940
8516,Mercedes,E-Class,2016,4.7,3,Manual,Petrol,10.9,384,3,2842,Red,95435
8517,Honda,Fit,2016,1.8,5,Manual,Electric,21.3,297,2,890,Red,58778
8518,Honda,Fit,2013,4.1,3,Manual,Petrol,18.8,344,4,3113,Blue,65471
8519,Ford,Mustang,2003,3.2,6,Automatic,Petrol,7.7,311,5,1669,Silver,43554
8520,BMW,X3,2007,2.1,8,Manual,Electric,10.3,552,4,1756,Red,147293
8521,Honda,CR-V,1995,3.4,10,Manual,Hybrid,6.8,464,5,1077,White,63035
8522,Toyota,Camry,1991,3.4,8,Manual,Petrol,20.5,253,4,3425,Red,34960
8523,Tesla,Model X,2025,1.2,3,Manual,Diesel,8.4,290,4,2851,Yellow,69302
8524,Honda,Civic,1990,4.2,10,Manual,Petrol,21.7,550,2,974,Green,58527
8525,Mercedes,GLA,1991,5.6,5,Automatic,Electric,15.1,656,4,1468,Green,160008
8526,Mercedes,GLA,2022,5.5,12,Automatic,Diesel,16.6,122,2,2829,Green,54373
8527,Ford,Mustang,2006,6.0,12,Automatic,Hybrid,6.5,538,2,1157,Red,68671
8528,Ford,Mustang,2009,3.6,6,Manual,Hybrid,21.1,389,4,2865,White,61600
8529,BMW,X3,2021,5.7,10,Automatic,Hybrid,19.4,272,4,1662,Blue,76821
8530,Tesla,Model X,2016,2.9,6,Automatic,Diesel,17.9,309,4,3364,White,90853
8531,Ford,Fusion,2023,1.2,4,Manual,Hybrid,14.2,593,2,3327,Red,89367
8532,Toyota,Prius,2003,3.2,6,Manual,Hybrid,7.6,85,4,1552,Blue,28206
8533,Ford,Focus,2025,3.6,5,Manual,Petrol,24.9,454,4,3260,Black,63692
8534,Honda,CR-V,2015,2.5,5,Automatic,Hybrid,24.0,459,4,1580,Yellow,71305
8535,Honda,Accord,2004,2.5,8,Automatic,Diesel,23.9,429,2,1917,Black,54238
8536,Mercedes,GLE,2014,2.2,5,Manual,Petrol,10.0,485,4,1532,White,94988
8537,Toyota,Camry,1994,5.5,8,Manual,Petrol,8.6,553,2,3218,White,77547
8538,Tesla,Model 3,2022,2.1,5,Automatic,Petrol,9.2,591,4,2644,Blue,113390
8539,Toyota,Corolla,2005,4.2,4,Manual,Hybrid,23.0,108,4,3365,Silver,27892
8540,Tesla,Model S,2004,1.3,4,Manual,Hybrid,20.0,74,2,3040,Red,30632
8541,BMW,X5,2014,3.4,12,Manual,Electric,13.5,250,2,1345,Yellow,86091
8542,Ford,Focus,2019,6.4,3,Automatic,Petrol,22.4,620,5,3450,White,101364
8543,Toyota,RAV4,2004,5.7,12,Automatic,Diesel,18.5,529,5,3247,Yellow,68322
8544,Tesla,Model 3,2010,5.6,5,Manual,Electric,20.1,71,2,2381,Blue,58232
8545,Ford,Escape,2015,5.2,12,Manual,Electric,7.3,202,3,1001,White,59574
8546,Ford,Fusion,2005,5.0,4,Manual,Hybrid,7.1,626,5,3293,Green,87661
8547,Ford,Mustang,1995,4.8,4,Manual,Electric,8.6,680,3,1543,Red,100664
8548,Toyota,Corolla,2017,6.0,6,Manual,Petrol,10.9,127,3,3406,White,40736
8549,Tesla,Model S,2015,4.5,12,Manual,Electric,11.9,476,4,1693,White,148051
8550,Honda,CR-V,2008,1.0,10,Automatic,Diesel,11.6,471,2,979,Yellow,63681
8551,Tesla,Model X,2006,5.3,10,Manual,Electric,18.4,230,2,2602,Black,81885
8552,Honda,CR-V,2015,1.4,4,Manual,Hybrid,19.8,475,2,2335,Red,58705
8553,Ford,Escape,2016,5.8,12,Automatic,Electric,7.1,165,2,1551,Blue,48412
8554,BMW,5 Series,2025,1.6,4,Automatic,Electric,5.0,237,3,3331,Silver,75830
8555,BMW,X5,2017,5.9,10,Automatic,Hybrid,11.2,292,4,990,Green,93182
8556,Toyota,Prius,2009,4.6,4,Automatic,Hybrid,12.5,575,3,1533,White,83991
8557,Tesla,Model Y,2019,6.4,5,Manual,Electric,14.2,158,4,3180,Blue,88338
8558,Tesla,Model Y,2021,3.1,12,Automatic,Petrol,10.3,65,2,941,Blue,54203
8559,Honda,Fit,2013,4.6,4,Automatic,Electric,10.9,134,5,2081,Black,39361
8560,BMW,X5,2011,3.6,5,Manual,Hybrid,9.9,459,4,1021,White,103525
8561,BMW,3 Series,2021,1.6,12,Manual,Hybrid,17.4,351,3,906,Green,94396
8562,BMW,5 Series,1997,1.8,6,Automatic,Electric,19.0,164,3,2574,Black,54846
8563,Ford,Escape,2012,3.2,8,Manual,Hybrid,7.6,141,4,3415,Silver,36498
8564,Toyota,Prius,2023,2.0,5,Automatic,Diesel,12.4,210,2,1666,Green,44989
8565,Honda,Fit,2001,3.2,8,Automatic,Diesel,19.6,512,4,2215,White,70006
8566,BMW,3 Series,2007,4.6,6,Manual,Petrol,12.1,648,3,1543,Silver,140166
8567,Mercedes,GLE,2005,2.3,3,Manual,Petrol,17.3,204,3,1291,Green,49929
8568,Tesla,Model Y,2005,4.9,5,Manual,Hybrid,23.5,235,3,1538,Silver,65737
8569,Toyota,Prius,2020,6.3,4,Manual,Electric,18.9,180,3,1235,Blue,49631
8570,Toyota,Corolla,1996,4.9,3,Manual,Diesel,21.2,59,4,1328,White,18463
8571,Mercedes,C-Class,2006,1.4,4,Automatic,Electric,14.2,681,2,2661,Blue,132905
8572,Honda,CR-V,2022,2.3,8,Manual,Petrol,8.7,669,5,2001,Silver,83851
8573,Honda,Fit,2001,3.3,12,Automatic,Electric,13.2,325,5,1084,Yellow,56703
8574,Toyota,RAV4,2019,2.9,4,Automatic,Diesel,12.2,516,4,2509,Blue,68925
8575,Toyota,Camry,2020,5.5,8,Automatic,Electric,9.0,634,3,3392,Blue,101990
8576,Ford,Fusion,1990,4.8,12,Automatic,Diesel,19.8,622,2,2422,Blue,71811
8577,Toyota,RAV4,2005,1.3,10,Automatic,Diesel,5.6,367,4,2489,Yellow,50935
8578,Honda,Civic,1998,1.9,5,Automatic,Hybrid,14.8,168,2,1086,Green,27995
8579,Honda,CR-V,1991,4.7,12,Manual,Petrol,18.2,568,5,2952,Black,71581
8580,Honda,CR-V,1992,2.7,6,Manual,Electric,20.1,81,3,1475,Black,23437
8581,Tesla,Model Y,1993,2.7,3,Automatic,Electric,15.4,541,4,1847,Red,110732
8582,Tesla,Model S,2008,2.2,10,Automatic,Petrol,20.9,297,4,2047,Green,64594
8583,Tesla,Model Y,2022,5.6,10,Manual,Hybrid,9.8,524,5,2638,Silver,110157
8584,BMW,X5,1993,2.3,12,Automatic,Diesel,12.8,137,5,2709,White,33295
8585,Tesla,Model X,2023,6.4,3,Automatic,Diesel,8.7,503,4,2750,Red,113393
8586,Toyota,RAV4,2015,2.1,12,Automatic,Diesel,15.4,641,5,2694,Silver,87632
8587,BMW,3 Series,2011,3.2,3,Automatic,Diesel,15.0,614,4,2436,Silver,124204
8588,Tesla,Model S,2006,5.8,12,Manual,Diesel,10.2,239,4,836,Yellow,61885
8589,BMW,X3,2018,5.7,4,Manual,Hybrid,23.9,369,5,3329,Silver,95328
8590,Toyota,Corolla,2007,1.5,8,Manual,Petrol,21.9,494,5,1693,Green,74539
8591,Honda,Accord,2012,2.9,12,Automatic,Hybrid,17.7,71,3,3147,Yellow,28404
8592,Mercedes,C-Class,2009,3.8,6,Automatic,Electric,5.3,694,4,2809,Black,170827
8593,Toyota,Corolla,2025,4.9,12,Automatic,Electric,16.0,369,2,1386,Red,86623
8594,Toyota,Prius,2007,3.1,12,Manual,Petrol,21.1,73,2,875,Blue,23776
8595,Mercedes,E-Class,2009,1.2,3,Manual,Electric,22.3,301,4,2029,White,82747
8596,BMW,X3,2014,4.7,3,Automatic,Petrol,24.6,442,3,2785,Green,117071
8597,Mercedes,GLA,1992,3.5,3,Manual,Electric,23.9,695,2,1005,Green,127270
8598,Ford,Fusion,2020,5.3,3,Automatic,Hybrid,17.3,554,5,2180,Green,86443
8599,Ford,Escape,2008,2.5,5,Automatic,Petrol,8.1,389,4,2692,Yellow,64092
8600,Tesla,Model S,2014,4.4,3,Manual,Hybrid,13.0,64,4,2466,White,46348
8601,BMW,3 Series,2017,2.9,8,Manual,Hybrid,20.5,345,3,2801,Blue,92937
8602,Mercedes,GLE,2008,2.0,4,Manual,Hybrid,21.2,135,3,3147,Green,47631
8603,Ford,Focus,2018,2.2,4,Automatic,Diesel,23.0,492,2,2822,White,70726
8604,Toyota,Camry,2018,3.4,6,Automatic,Electric,20.5,516,3,1727,Yellow,80115
8605,BMW,X3,2004,5.4,5,Manual,Diesel,8.9,624,4,1423,White,112159
8606,BMW,5 Series,2004,5.9,8,Automatic,Petrol,8.9,346,3,1789,White,81341
8607,Tesla,Model X,2018,2.7,8,Manual,Electric,5.1,67,2,2756,White,56930
8608,Ford,Mustang,2012,5.4,5,Automatic,Diesel,14.3,386,2,2438,White,68386
8609,Ford,Focus,2006,1.9,4,Manual,Petrol,7.3,146,5,3466,Yellow,29885
8610,Toyota,Prius,2023,4.4,10,Automatic,Diesel,10.9,682,4,2587,Silver,102562
8611,Toyota,Corolla,2000,1.7,12,Manual,Petrol,16.8,393,2,1575,Silver,47099
8612,Honda,Civic,1995,4.8,3,Manual,Electric,24.9,96,4,2556,Black,33497
8613,Ford,Focus,2010,4.9,6,Manual,Petrol,12.2,187,4,935,Silver,45455
8614,Honda,Fit,2011,5.0,6,Manual,Petrol,16.2,623,5,1491,Yellow,93355
8615,Tesla,Model Y,2014,5.3,10,Manual,Electric,9.3,182,2,1288,Green,76258
8616,Honda,Fit,2004,6.4,8,Automatic,Petrol,18.7,435,3,2512,Yellow,68395
8617,Tesla,Model Y,2015,1.3,12,Automatic,Diesel,16.4,118,5,871,Green,47019
8618,Toyota,Prius,1995,1.5,6,Manual,Diesel,16.2,267,5,1295,Green,40448
8619,Ford,Escape,2015,3.0,6,Manual,Electric,22.2,445,5,2738,White,70846
8620,Ford,Escape,1991,5.2,5,Manual,Petrol,10.9,309,5,1939,Silver,46582
8621,BMW,3 Series,2015,2.7,5,Manual,Petrol,9.5,657,2,2238,Blue,130649
8622,Toyota,Prius,2012,4.2,6,Manual,Electric,15.7,254,2,1564,Green,57659
8623,Tesla,Model X,1995,1.8,12,Automatic,Diesel,8.8,409,3,3210,Silver,71901
8624,BMW,3 Series,1996,4.6,5,Manual,Electric,11.9,423,3,2834,Green,104510
8625,Mercedes,C-Class,2021,1.1,6,Manual,Petrol,19.7,245,2,1562,White,79885
8626,BMW,X3,2016,1.8,12,Manual,Hybrid,22.3,399,5,3104,Silver,102981
8627,Ford,Mustang,2014,2.0,3,Manual,Hybrid,16.7,65,5,2717,Yellow,22782
8628,Tesla,Model S,1990,1.0,8,Manual,Electric,10.7,469,4,2135,Blue,97250
8629,Ford,Mustang,2011,5.9,3,Manual,Petrol,21.2,312,2,3220,Black,50307
8630,Honda,Accord,2021,1.7,8,Manual,Hybrid,15.6,473,4,3456,Silver,62705
8631,Mercedes,GLA,1996,5.1,8,Automatic,Electric,21.9,195,3,983,Yellow,69196
8632,Honda,Civic,2001,4.2,4,Manual,Hybrid,12.3,215,5,1646,White,37802
8633,Honda,Accord,2019,5.5,3,Manual,Electric,15.2,637,4,901,Green,97371
8634,Toyota,Camry,2008,3.9,4,Manual,Diesel,12.5,315,3,2726,Blue,55720
8635,Tesla,Model X,2011,4.2,3,Automatic,Diesel,19.9,403,5,1117,Black,89488
8636,Ford,Focus,2004,3.1,10,Manual,Electric,19.6,589,4,2833,Black,88491
8637,Ford,Fusion,1994,6.1,5,Manual,Hybrid,11.0,118,2,955,Silver,31077
8638,Tesla,Model X,2016,4.1,6,Automatic,Petrol,7.4,669,5,3020,Blue,133463
8639,Toyota,Camry,2004,4.2,12,Manual,Hybrid,19.7,149,4,1564,Yellow,35228
8640,Honda,CR-V,2005,6.2,6,Automatic,Petrol,13.3,638,4,2829,Blue,89039
8641,Toyota,Corolla,2013,4.3,5,Automatic,Diesel,12.1,201,3,1438,Silver,42548
8642,Honda,Accord,1991,1.2,6,Automatic,Hybrid,15.2,501,3,2715,White,51706
8643,Ford,Escape,2013,2.6,12,Manual,Petrol,21.7,405,2,2227,Red,58829
8644,Ford,Focus,1993,4.6,12,Automatic,Petrol,12.1,270,2,2316,Black,39471
8645,BMW,5 Series,2004,4.2,8,Automatic,Electric,14.5,513,3,3327,Yellow,120926
8646,Mercedes,GLA,2025,5.3,10,Automatic,Hybrid,6.0,386,3,3492,White,94575
8647,Mercedes,C-Class,2001,4.9,3,Automatic,Diesel,13.2,122,3,2325,Blue,49377
8648,Ford,Escape,2002,2.3,5,Manual,Electric,10.7,384,4,2976,Green,58172
8649,BMW,3 Series,1990,5.8,6,Manual,Electric,18.4,404,4,2977,White,97705
8650,BMW,5 Series,2001,4.0,10,Automatic,Petrol,13.2,271,3,2816,Black,60052
8651,Tesla,Model 3,2000,1.9,12,Manual,Hybrid,5.4,444,5,1077,Silver,75374
8652,Toyota,RAV4,1992,2.8,4,Automatic,Diesel,17.7,631,4,2216,Blue,78232
8653,Toyota,Camry,2011,4.3,10,Manual,Petrol,15.1,129,5,1769,Green,37443
8654,Ford,Fusion,2007,3.6,4,Automatic,Electric,15.1,324,3,929,White,64437
8655,Tesla,Model S,1993,6.2,8,Manual,Diesel,14.6,186,4,1155,Silver,51706
8656,Ford,Focus,1994,3.1,8,Manual,Electric,11.3,542,2,1673,Blue,82781
8657,Tesla,Model 3,2009,2.4,8,Manual,Electric,17.0,326,3,3331,Silver,104093
8658,BMW,X3,2015,2.8,8,Manual,Electric,5.1,144,5,2098,Blue,69246
8659,Toyota,Corolla,1995,3.2,6,Manual,Hybrid,11.4,456,5,856,Silver,53071
8660,Honda,Civic,2014,3.9,6,Automatic,Electric,7.2,674,4,3244,Yellow,100934
8661,Toyota,Camry,2019,4.7,4,Manual,Hybrid,16.3,422,4,1222,Silver,72955
8662,BMW,3 Series,2012,3.8,8,Manual,Hybrid,9.7,296,5,2831,Green,70928
8663,Mercedes,C-Class,2009,2.6,4,Automatic,Hybrid,8.9,520,5,3101,Red,106407
8664,Ford,Focus,2023,1.3,6,Automatic,Electric,21.2,308,4,3083,Silver,63628
8665,Tesla,Model S,1993,4.0,5,Automatic,Electric,17.1,164,3,2266,Blue,55023
8666,Mercedes,C-Class,1995,5.5,5,Manual,Petrol,14.0,477,3,1713,Silver,83108
8667,Ford,Escape,1999,1.1,5,Automatic,Diesel,14.0,81,2,1921,Silver,17234
8668,BMW,X3,1999,4.1,8,Automatic,Electric,11.3,185,4,1923,Yellow,55042
8669,Ford,Focus,2015,2.1,12,Automatic,Hybrid,12.0,472,3,1053,White,64148
8670,Tesla,Model S,1990,2.7,5,Automatic,Diesel,14.0,298,2,2820,Yellow,55284
8671,Toyota,RAV4,1991,4.7,4,Manual,Diesel,20.7,530,5,888,Black,75124
8672,Tesla,Model X,2010,4.2,4,Automatic,Electric,18.3,288,4,2668,Blue,77969
8673,Tesla,Model S,1993,2.8,8,Manual,Petrol,13.2,220,5,2815,Silver,43256
8674,Mercedes,GLE,2016,2.3,6,Manual,Diesel,23.3,185,2,2591,Green,59636
8675,Mercedes,GLA,2000,4.4,10,Manual,Electric,13.9,253,3,1543,Black,72970
8676,Tesla,Model S,2010,4.1,8,Automatic,Diesel,11.6,407,3,1545,Yellow,80816
8677,Toyota,RAV4,2011,1.7,6,Manual,Hybrid,22.7,452,4,1907,Green,61017
8678,BMW,X3,2007,3.1,8,Manual,Electric,23.8,150,3,1339,Blue,52911
8679,Honda,Fit,1992,1.6,6,Automatic,Petrol,15.5,609,5,1544,Silver,71373
8680,Toyota,Corolla,1998,5.3,3,Manual,Diesel,11.9,386,5,1552,Red,55154
8681,Toyota,Corolla,2002,2.3,6,Automatic,Electric,20.6,538,2,1015,White,82245
8682,BMW,X5,2003,5.3,6,Automatic,Petrol,5.6,319,3,1960,Blue,86929
8683,Ford,Focus,2010,1.3,6,Manual,Hybrid,7.9,602,5,2861,Silver,73166
8684,Mercedes,GLE,1991,3.7,4,Manual,Hybrid,7.0,314,4,3223,Silver,57295
8685,BMW,X5,2019,4.2,3,Manual,Hybrid,23.1,678,2,3413,Red,148818
8686,Ford,Escape,2010,4.4,5,Automatic,Electric,24.6,386,4,2403,Silver,71329
8687,Toyota,Camry,2005,6.2,3,Automatic,Electric,20.3,322,3,1769,Yellow,56690
8688,Toyota,RAV4,1991,4.1,12,Manual,Hybrid,24.4,513,4,2454,Blue,54585
8689,Ford,Escape,2000,2.8,4,Automatic,Petrol,16.7,236,3,3488,Yellow,41792
8690,Ford,Escape,2018,2.1,12,Automatic,Diesel,23.9,315,3,1051,Green,47842
8691,Honda,Accord,1996,3.7,6,Manual,Diesel,22.8,147,4,1595,Black,29191
8692,Mercedes,E-Class,2010,4.3,3,Manual,Electric,8.8,269,5,1724,White,99151
8693,Honda,Civic,2003,6.2,8,Automatic,Diesel,12.5,506,3,2020,White,82026
8694,BMW,5 Series,2010,2.6,5,Manual,Diesel,5.4,637,2,1170,Yellow,113393
8695,Ford,Focus,1993,6.2,12,Automatic,Electric,10.4,241,5,2570,Blue,43908
8696,Honda,Fit,2010,4.3,4,Automatic,Petrol,5.2,618,4,904,Blue,90273
8697,Mercedes,GLA,2017,2.1,4,Manual,Diesel,12.0,297,2,2433,Silver,83122
8698,Mercedes,GLA,2003,2.3,8,Manual,Electric,9.6,474,3,1539,Green,125439
8699,BMW,5 Series,2025,4.2,6,Automatic,Petrol,22.6,237,5,1390,Green,89101
8700,Tesla,Model Y,2016,3.8,12,Manual,Hybrid,14.0,635,3,1218,Blue,143201
8701,Tesla,Model S,2001,3.8,4,Manual,Electric,21.8,87,2,3047,White,45166
8702,Toyota,Camry,2025,5.8,4,Manual,Hybrid,24.7,420,3,3393,Red,75445
8703,Tesla,Model S,2006,2.9,5,Automatic,Diesel,18.9,353,4,871,White,87076
8704,Honda,CR-V,2012,4.7,3,Automatic,Electric,24.8,54,5,2916,Black,31380
8705,Tesla,Model Y,2006,2.1,5,Manual,Petrol,17.2,434,3,2394,Red,91063
8706,BMW,5 Series,2020,2.4,5,Manual,Hybrid,9.1,266,2,1324,Blue,65313
8707,Mercedes,E-Class,2005,4.4,4,Automatic,Hybrid,5.7,628,2,1326,Blue,106620
8708,BMW,X5,2020,2.6,8,Automatic,Diesel,16.9,342,3,2072,Blue,83862
